KEY, COLUMN, SOURCE_TABLE, SOURCE_VALUE, TARGET_TABLE, TARGET_VALUE, COMMENTS
4913,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6490,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2499,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3360,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4185,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6907,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3725,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1640,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8237,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2852,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6853,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8891,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5230,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1878,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5532,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
424,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6858,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8178,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
582,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7539,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1454,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8896,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8137,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2729,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1602,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3635,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6617,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2866,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9633,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
673,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
399,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2380,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9262,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3848,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
845,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7589,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7564,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4144,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6219,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6619,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5643,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4307,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8598,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6528,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1206,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5591,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2225,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
58,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
275,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1106,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4090,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
441,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5217,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4870,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1814,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2907,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4703,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6203,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1402,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8942,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8577,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6985,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6408,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6691,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7743,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9144,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3434,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3481,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1096,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6987,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3140,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1886,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4746,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5152,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4238,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9685,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
160,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4104,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1484,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9226,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3673,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5246,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
149,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3554,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6921,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9536,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1117,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2457,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7712,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4861,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1847,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6416,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7225,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1387,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4779,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9759,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6606,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3721,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4070,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2567,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5932,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3083,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
670,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6574,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5533,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6716,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6071,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6888,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1291,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5013,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4596,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1827,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8176,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3571,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
330,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1754,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3877,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6723,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2241,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6892,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7695,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2239,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4497,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7698,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6562,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3620,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5884,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2371,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8171,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8491,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4004,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8580,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1453,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3241,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2829,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6983,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
267,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4146,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7046,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9467,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
868,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3578,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7447,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
97,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2991,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
915,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1570,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5893,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3581,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4124,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5232,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8792,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9205,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
427,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4368,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6737,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7236,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
871,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2244,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2216,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9861,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2521,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8446,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4900,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6519,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2480,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1478,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1339,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1205,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2429,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1250,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5749,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2920,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8696,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9322,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1996,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1806,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2591,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5274,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4651,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8039,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4624,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7234,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
823,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8547,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8916,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6084,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
